"Access (Q5_1)","Overall Index","Canteen (Q4_1)","Sector","Gender"
87.2727272727273,70.3225806451613,53.3333333333333,"Public","Female"
76.3636363636364,56.1290322580645,36.6666666666667,"Public","Female"
56.3636363636364,53.3333333333333,48.3333333333333,"Public","Female"
80,71.5151515151515,66.6666666666667,"Public","Female"
63.6363636363636,62.0689655172414,60,"Public","Female"
80,72.3529411764706,73.3333333333333,"Public","Female"
56.3636363636364,49.375,43.3333333333333,"Public","Female"
49.0909090909091,49.375,46.6666666666667,"Public","Female"
67.2727272727273,66.875,71.6666666666667,"Public","Female"
56.3636363636364,52.258064516129,48.3333333333333,"Public","Female"
45.4545454545455,58.7096774193548,75,"Public","Female"
29.0909090909091,35.7575757575758,23.3333333333333,"Public","Female"
56.3636363636364,56.875,51.6666666666667,"Public","Male"
72.7272727272727,70.625,73.3333333333333,"Public","Female"
76.3636363636364,66.875,65,"Public","Female"
52.7272727272727,58.75,66.6666666666667,"Public","Male"
50.9090909090909,49.0909090909091,43.3333333333333,"Public","Female"
74.5454545454545,68.3870967741936,68.3333333333333,"Public","Male"
78.1818181818182,76.4705882352941,85,"Public","Female"
56.3636363636364,59.3939393939394,63.3333333333333,"Public","Female"
32.7272727272727,51.25,65,"Public","Female"
63.6363636363636,61.25,60,"Public","Female"
56.3636363636364,71.6129032258064,83.3333333333333,"Private","Male"
58.1818181818182,49.0322580645161,36.6666666666667,"Public","Female"
52.7272727272727,48.4848484848485,40,"Public","Female"
83.6363636363636,68.125,58.3333333333333,"Public","Female"
83.6363636363636,65.3333333333333,51.6666666666667,"Public","Female"
47.2727272727273,45.625,36.6666666666667,"Public","Male"
52.7272727272727,53.125,53.3333333333333,"Public","Female"
81.8181818181818,73.5483870967742,78.3333333333333,"Public","Female"
80,70.3225806451613,75,"Public","Female"
40,49.375,60,"Public","Male"
49.0909090909091,50,48.3333333333333,"Public","Male"
76.3636363636364,72.258064516129,73.3333333333333,"Public","Female"
58.1818181818182,56.1290322580645,55,"Public","Female"
49.0909090909091,61.2903225806452,68.3333333333333,"Public","Female"
70.9090909090909,63.2258064516129,51.6666666666667,"Public","Female"
78.1818181818182,72.5,68.3333333333333,"Public","Male"
60,63.030303030303,68.3333333333333,"Public","Female"
72.7272727272727,64.375,61.6666666666667,"Public","Male"
50.9090909090909,60.7142857142857,75,"Public","Female"
54.5454545454545,54.8387096774194,48.3333333333333,"Public","Male"
67.2727272727273,63.2258064516129,63.3333333333333,"Public","Male"
80,67.8787878787879,68.3333333333333,"Public","Male"
49.0909090909091,46.4516129032258,33.3333333333333,"Public","Male"
23.6363636363636,31.25,23.3333333333333,"Private","Male"
27.2727272727273,36.7741935483871,36.6666666666667,"Public","Male"
80,74.8387096774193,73.3333333333333,"Public","Female"
56.3636363636364,51.7241379310345,45,"Public","Female"
80,67.5,60,"Public","Female"
74.5454545454545,62.6666666666667,53.3333333333333,"Public","Female"
98.1818181818182,78.7878787878788,80,"Public","Female"
69.0909090909091,68.4848484848485,70,"Public","Male"
74.5454545454545,72.5,83.3333333333333,"Public","Male"
60,64,73.3333333333333,"Public","Male"
20,37.9310344827586,46.6666666666667,"Public","Male"
43.6363636363636,40.6666666666667,33.3333333333333,"Public","Male"
20,31.25,20,"Public","Female"
61.8181818181818,64.1176470588235,63.3333333333333,"Public","Female"
61.8181818181818,60.625,66.6666666666667,"Public","Female"
80,74,80,"Private","Male"
61.8181818181818,58.7096774193548,58.3333333333333,"Public","Female"
54.5454545454545,61.875,63.3333333333333,"Public","Female"
63.6363636363636,58.1818181818182,55,"Public","Female"
80,72.7272727272727,75,"Public","Male"
50.9090909090909,49.3333333333333,50,"Public","Male"
72.7272727272727,68.75,76.6666666666667,"Public","Female"
61.8181818181818,56.7741935483871,55,"Public","Female"
65.4545454545455,59.3939393939394,55,"Public","Male"
92.7272727272727,78.1818181818182,80,"Public","Female"
74.5454545454545,58.75,46.6666666666667,"Public","Female"
69.0909090909091,62.4242424242424,58.3333333333333,"Public","Female"
60,60.6451612903226,58.3333333333333,"Public","Female"
74.5454545454545,65.8064516129032,63.3333333333333,"Public","Female"
74.5454545454545,66.875,68.3333333333333,"Public","Female"
65.4545454545455,58.0645161290323,46.6666666666667,"Public","Male"
47.2727272727273,52.9032258064516,53.3333333333333,"Public","Female"
76.3636363636364,66.4516129032258,56.6666666666667,"Public","Male"
40,51.6129032258064,60,"Public","Male"
36.3636363636364,42,33.3333333333333,"Public","Female"
90.9090909090909,76.25,75,"Public","Male"
83.6363636363636,74.1935483870968,76.6666666666667,"Public","Male"
70.9090909090909,73.5483870967742,86.6666666666667,"Public","Female"
70.9090909090909,62.9411764705882,61.6666666666667,"Public","Female"
65.4545454545455,56.969696969697,51.6666666666667,"Public","Male"
80,77.9310344827586,80,"Public","Female"
70.9090909090909,69.0322580645161,76.6666666666667,"Public","Male"
49.0909090909091,53.5294117647059,48.3333333333333,"Private","Male"
74.5454545454545,66.4516129032258,61.6666666666667,"Public","Female"
76.3636363636364,69.6774193548387,70,"Public","Female"
49.0909090909091,52.258064516129,58.3333333333333,"Public","Male"
74.5454545454545,69.6969696969697,80,"Public","Female"
80,77.4193548387097,80,"Public","Female"
70.9090909090909,66.6666666666667,66.6666666666667,"Public","Female"
70.9090909090909,58.1818181818182,51.6666666666667,"Public","Male"
69.0909090909091,60.6896551724138,55,"Public","Female"
47.2727272727273,48,40,"Public","Female"
76.3636363636364,65.3333333333333,58.3333333333333,"Public","Female"
56.3636363636364,55.7575757575758,53.3333333333333,"Public","Female"
54.5454545454545,51.875,45,"Public","Female"
40,41.3793103448276,41.6666666666667,"Public","Male"
74.5454545454545,62.5806451612903,56.6666666666667,"Public","Female"
67.2727272727273,66.6666666666667,66.6666666666667,"Public","Female"
74.5454545454545,64.375,60,"Public","Female"
60,55,46.6666666666667,"Public","Female"
70.9090909090909,71.25,80,"Public","Male"
78.1818181818182,69.6969696969697,76.6666666666667,"Public","Female"
52.7272727272727,55.4838709677419,51.6666666666667,"Public","Female"
70.9090909090909,66.25,73.3333333333333,"Public","Male"
58.1818181818182,56.875,48.3333333333333,"Public","Female"
40,48.3870967741936,55,"Public","Male"
58.1818181818182,61.875,66.6666666666667,"Public","Male"
83.6363636363636,79.3333333333333,85,"Public","Male"
47.2727272727273,65.1612903225807,86.6666666666667,"Public","Female"
43.6363636363636,46.0606060606061,43.3333333333333,"Public","Male"
96.3636363636364,73.75,61.6666666666667,"Public","Female"
83.6363636363636,74.1935483870968,71.6666666666667,"Public","Male"
63.6363636363636,55.625,56.6666666666667,"Public","Female"
98.1818181818182,73.7931034482759,58.3333333333333,"Public","Female"
70.9090909090909,63.030303030303,58.3333333333333,"Public","Female"
65.4545454545455,58.7878787878788,53.3333333333333,"Public","Male"
80,74.1935483870968,76.6666666666667,"Public","Male"
60,51.1111111111111,46.6666666666667,"Public","Female"
43.6363636363636,65.8064516129032,85,"Public","Female"
78.1818181818182,60,38.3333333333333,"Public","Male"
41.8181818181818,47.741935483871,43.3333333333333,"Public","Male"
47.2727272727273,50.3225806451613,46.6666666666667,"Public","Male"
80,71.7647058823529,80,"Public","Male"
60,58.7096774193548,58.3333333333333,"Public","Female"
60,60.5882352941176,58.3333333333333,"Public","Female"
80,76.6666666666667,80,"Public","Female"
38.1818181818182,46.6666666666667,53.3333333333333,"Public","Female"
52.7272727272727,53.125,50,"Public","Male"
72.7272727272727,66.875,66.6666666666667,"Public","Male"
34.5454545454545,58,70,"Public","Female"
60,60,58.3333333333333,"Public","Female"
83.6363636363636,80,85,"Public","Female"
56.3636363636364,54.6666666666667,55,"Public","Female"
76.3636363636364,63.030303030303,56.6666666666667,"Public","Female"
76.3636363636364,74.1935483870968,75,"Public","Male"
60,62.6666666666667,65,"Public","Female"
100,67.741935483871,43.3333333333333,"Public","Female"
80,74.375,76.6666666666667,"Public","Female"
76.3636363636364,70.3030303030303,75,"Public","Female"
72.7272727272727,67.2727272727273,68.3333333333333,"Public","Female"
58.1818181818182,56.875,56.6666666666667,"Public","Female"
85.4545454545455,85.3333333333333,88.3333333333333,"Public","Female"
80,74.5454545454545,80,"Public","Female"
92.7272727272727,76.7741935483871,73.3333333333333,"Public","Female"
61.8181818181818,44.6666666666667,31.6666666666667,"Public","Male"
80,75.625,83.3333333333333,"Public","Female"
58.1818181818182,58.0645161290323,51.6666666666667,"Public","Female"
80,82.1428571428571,86.6666666666667,"Public","Female"
81.8181818181818,80,80,"Public","Female"
78.1818181818182,66.4516129032258,66.6666666666667,"Public","Male"
96.3636363636364,80.625,80,"Public","Female"
100,82.5,88.3333333333333,"Public","Female"
74.5454545454545,69.4117647058823,75,"Public","Female"
52.7272727272727,50.9090909090909,41.6666666666667,"Public","Female"
72.7272727272727,67.8787878787879,70,"Public","Female"
72.7272727272727,64.5161290322581,63.3333333333333,"Public","Female"
54.5454545454545,50.625,43.3333333333333,"Public","Female"
78.1818181818182,77.4193548387097,83.3333333333333,"Public","Male"
74.5454545454545,66.4516129032258,63.3333333333333,"Public","Female"
60,50.3225806451613,33.3333333333333,"Public","Female"
30.9090909090909,38.125,38.3333333333333,"Public","Male"
83.6363636363636,74.8387096774193,71.6666666666667,"Public","Male"
81.8181818181818,67.5,60,"Public","Female"
56.3636363636364,56.1290322580645,50,"Public","Female"
61.8181818181818,56.3636363636364,58.3333333333333,"Public","Female"
87.2727272727273,72,60,"Public","Female"
58.1818181818182,54.5454545454545,51.6666666666667,"Public","Female"
58.1818181818182,58.6666666666667,55,"Public","Female"
100,83.8709677419355,75,"Public","Female"
78.1818181818182,79.3548387096774,93.3333333333333,"Private","Female"
100,86.875,100,"Public","Male"
98.1818181818182,86,85,"Public","Female"
63.6363636363636,65.625,66.6666666666667,"Public","Female"
60,55.4838709677419,51.6666666666667,"Public","Female"
69.0909090909091,61.3333333333333,55,"Public","Female"
54.5454545454545,53.1034482758621,53.3333333333333,"Public","Male"
63.6363636363636,60.6451612903226,56.6666666666667,"Public","Male"
67.2727272727273,69.6969696969697,80,"Public","Female"
43.6363636363636,60,75,"Public","Female"
36.3636363636364,36.1290322580645,31.6666666666667,"Public","Female"
81.8181818181818,75.7575757575758,80,"Public","Female"
72.7272727272727,72.6666666666667,73.3333333333333,"Public","Male"
87.2727272727273,81.25,86.6666666666667,"Public","Female"
67.2727272727273,65.4545454545455,68.3333333333333,"Public","Female"
100,78.7096774193548,73.3333333333333,"Public","Female"
50.9090909090909,47.5,40,"Public","Female"
34.5454545454545,37.9310344827586,36.6666666666667,"Public","Female"
49.0909090909091,55,53.3333333333333,"Public","Female"
52.7272727272727,50.9090909090909,53.3333333333333,"Public","Female"
72.7272727272727,73.5483870967742,81.6666666666667,"Public","Female"
80,72.258064516129,78.3333333333333,"Public","Female"
81.8181818181818,78.0645161290323,85,"Public","Female"
78.1818181818182,73.5483870967742,81.6666666666667,"Public","Female"
65.4545454545455,61.2121212121212,61.6666666666667,"Public","Female"
54.5454545454545,52.6666666666667,50,"Public","Female"
69.0909090909091,63.5294117647059,61.6666666666667,"Public","Female"
80,74.8387096774193,78.3333333333333,"Public","Female"
23.6363636363636,33.3333333333333,36.6666666666667,"Public","Female"
100,92.9032258064516,100,"Public","Female"
80,74.1935483870968,73.3333333333333,"Public","Female"
61.8181818181818,61.9354838709677,65,"Public","Female"
52.7272727272727,55.625,56.6666666666667,"Public","Female"
72.7272727272727,63.75,58.3333333333333,"Public","Female"
80,70.3225806451613,66.6666666666667,"Public","Female"
76.3636363636364,65.2941176470588,70,"Public","Female"
65.4545454545455,56.969696969697,53.3333333333333,"Public","Male"
100,89.6774193548387,100,"Private","Male"
41.8181818181818,35.1724137931034,31.6666666666667,"Public","Female"
50.9090909090909,57.3333333333333,58.3333333333333,"Public","Female"
